language,algorithm,size,run,joules,checksum
c,summation,small,5,1.102130430364923,5050
c,summation,small,6,1.0729847700276878,5050
c,summation,small,7,1.0725902704682087,5050
c,summation,small,8,1.270660830011184,5050
c,summation,small,9,1.2163302896442474,5050
c,summation,small,10,1.08495389931486,5050
c,summation,small,11,1.1277729304347304,5050
c,summation,small,12,1.082200290162291,5050
c,summation,small,13,1.135954860736092,5050
c,summation,small,14,1.1584176907053916,5050
c,summation,small,15,1.12280223047419,5050
c,summation,small,16,1.1443340402431206,5050
c,summation,small,17,1.1641063792441857,5050
c,summation,small,18,1.0226448699540924,5050
c,summation,small,19,1.0522951407023355,5050
c,summation,small,20,1.1194305206969146,5050
c,summation,small,21,1.3924683491393808,5050
c,summation,small,22,1.25382023043785,5050
c,summation,small,23,1.359860190101608,5050
c,summation,small,24,1.3298530700980336,5050
c,summation,small,25,1.3233821904461365,5050
c,summation,small,26,1.276008369756164,5050
c,summation,small,27,1.6238340299183618,5050
c,summation,small,28,1.4078684098523808,5050
c,summation,small,29,1.3397655694148851,5050
c,summation,small,30,1.2793944801524049,5050
c,summation,small,31,1.2442883694035116,5050
c,summation,small,32,1.5873370997869642,5050
c,summation,small,33,1.6346925004327204,5050
c,summation,small,34,1.5851157998113194,5050
c,summation,small,35,1.7993499993608566,5050
c,summation,small,36,1.8016586000012467,5050
c,summation,small,37,1.5732526998181129,5050
c,summation,small,38,1.6352066001127241,5050
c,summation,small,39,1.580809000894078,5050
c,summation,small,40,1.5404278997157235,5050
c,summation,small,41,1.6330435005802428,5050
c,summation,small,42,1.5637176006130176,5050
c,summation,small,43,1.5989577007567277,5050
c,summation,small,44,1.7112740005977685,5050
c,summation,small,45,1.6284165992256021,5050
c,summation,small,46,1.6629776998452144,5050
c,summation,small,47,1.6527248008205788,5050
c,summation,small,48,1.0607132203382208,5050
c,summation,small,49,0.999103310146893,5050
c,summation,small,50,1.0669341797591188,5050
